site_spp,doy_x,hod_x,A(std),A(tuz),A(sox1),A(sox2),A(wue),A(cmax),A(pmax),A(cgn),A(pmax2),A(lcst),A(cap),A(mes),E(std),E(tuz),E(sox1),E(sox2),E(wue),E(cmax),E(pmax),E(cgn),E(pmax2),E(lcst),E(cap),E(mes),gs(std),gs(tuz),gs(sox1),gs(sox2),gs(wue),gs(cmax),gs(pmax),gs(cgn),gs(pmax2),gs(lcst),gs(cap),gs(mes),gb(std),gb(tuz),gb(sox1),gb(sox2),gb(wue),gb(cmax),gb(pmax),gb(cgn),gb(pmax2),gb(lcst),gb(cap),gb(mes),Ci(std),Ci(tuz),Ci(sox1),Ci(sox2),Ci(wue),Ci(cmax),Ci(pmax),Ci(cgn),Ci(pmax2),Ci(lcst),Ci(cap),Ci(mes),Tleaf(std),Tleaf(tuz),Tleaf(sox1),Tleaf(sox2),Tleaf(wue),Tleaf(cmax),Tleaf(pmax),Tleaf(cgn),Tleaf(pmax2),Tleaf(lcst),Tleaf(cap),Tleaf(mes),Pleaf(std),Pleaf(tuz),Pleaf(sox1),Pleaf(sox2),Pleaf(wue),Pleaf(cmax),Pleaf(pmax),Pleaf(cgn),Pleaf(pmax2),Pleaf(lcst),Pleaf(cap),Pleaf(mes),Rublim(std),Rublim(tuz),Rublim(sox1),Rublim(sox2),Rublim(wue),Rublim(cmax),Rublim(pmax),Rublim(cgn),Rublim(pmax2),Rublim(lcst),Rublim(cap),Rublim(mes),doy_y,hod_y,Ps,PPFD,Tair,VPD,Patm,CO2,gb_x,Ps_pd,doy,hod,A,E,Ci,gs,gb_y,Tleaf,Pleaf
Sevilleta_Pinus_edulis,244,16.06666667,1.805701049,2.22603681,2.004979259,1.63727873,1.5935164780000002,0.010013817,1.7225995980000002,1.4837137759999999,1.947876955,1.68718204,1.2242334540000002,1.110648004,0.66999888,0.956413773,0.83778201,0.577035867,0.554655611,0.002372959,0.622948738,0.500601502,0.757259198,0.603709095,0.857408464,0.748291915,0.010810006,0.015448023,0.01352567,0.009306718,0.00894503,3.82e-05,0.010049034,0.008071619,0.012221936999999999,0.009737954,0.01384363,0.012076793,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,18.26030492,21.16571825,20.64476925,17.13627899,16.84762731,7.281775132000001,17.70294864,16.12994364,19.22679603,17.46699796,28.25977503,27.81443788,30.13452322,30.13098032,30.13244777,30.13567316,30.13595,30.14278164,30.13510522,30.13661864,30.13344382,30.13534321,30.132205,30.13355475,-3.4513475010000003,-2.0975739559999997,-5.811204117999999,-3.355177795,-3.140645376,-1.38739767,-3.288598768,-2.955703634,-2.489650447,-5.803806448,-1.890439206,-2.00140425,True,True,True,True,True,True,True,True,True,True,True,True,244,16.06666667,-1.38,,29.95,4.98,80.9,39.51675,5.0,-1.38,244,16.0666666666667,0.07,0.17,31.2081,0.0026,5.0,35.88,-2.15
Sevilleta_Pinus_edulis,278,8.266666667,3.3067811789999997,3.100626146,3.015575241,3.3368617130000002,3.138001987,3.2060188060000003,3.3601209080000003,3.345310343,3.1947328460000004,3.030629699,2.086287634,2.451028499,0.43628872,0.306439924,0.282841524,0.46443073799999995,0.324313392,0.361998537,0.488852742,0.473098464,0.355332704,0.27751270899999997,0.365892276,0.45696503200000005,0.05411288400000001,0.037880053,0.034941127,0.057645537999999996,0.040108079,0.044812530999999996,0.060716494,0.058735622,0.043979725,0.034278499,0.045299135,0.056708765,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27.36932378,24.71922653,24.15192396,27.78084174,25.17898242,26.03848313,28.10391691,27.89781197,25.89377127,23.88096119,29.3242151,29.678204700000002,14.87078011,14.87177115,14.87195126,14.87056533,14.87163474,14.87134711,14.87037893,14.87049917,14.87139799,14.87199193,14.8713174,14.87062231,-2.2851296469999998,-1.224897688,-5.811204117999999,-2.510027336,-1.9959754769999998,-2.1325205019999998,-2.445770853,-2.461834974,-1.514051859,-2.34938613,-1.2168656279999999,-1.377506834,True,True,True,True,True,True,True,True,True,True,True,True,278,8.266666667,-1.0,,14.74,0.65,81.5,35.2611,5.0,-1.0,278,8.26666666666667,4.17,0.38,20.6703,0.0481,5.0,17.52,-2.3
Sevilleta_Pinus_edulis,278,8.45,3.182239718,3.043209081,2.888652936,3.282129769,3.1616848789999996,3.1681746769999997,3.327425663,3.295033048,3.183367454,3.069929335,1.7973030159999999,2.175890909,0.373074377,0.310904757,0.270989448,0.43336209200000003,0.36256770299999996,0.365726583,0.467108894,0.44257450299999995,0.37376985100000004,0.321449048,0.35523568299999997,0.43672658700000005,0.038571387,0.032100584,0.027954796,0.044863414000000004,0.037476911,0.037806034,0.048393186,0.045826807000000004,0.038644266000000004,0.033196897,0.036713163,0.045215501,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,24.92552937,23.35267429,22.26348226,26.12026656,24.68667641,24.76186508,26.68138812,26.27890739,24.93877961,23.6473037,29.25502267,29.35279486,15.56586821,15.56636118,15.56667769,15.56539017,15.56595152,15.56592648,15.56512257,15.56531712,15.565862699999998,15.56627757,15.56600966,15.56536349,-2.407090159,-1.5334679930000001,-5.811204117999999,-2.723401633,-2.42215261,-2.4522775119999998,-2.693276731,-2.67821428,-1.8422482409999998,-2.889088596,-1.510874316,-1.661498827,True,True,True,True,True,True,True,True,True,True,True,True,278,8.45,-1.3,,15.43,0.78,81.6,35.565075,5.0,-1.3,278,8.45,3.53,0.3,16.414649999999998,0.031,5.0,19.09,-2.3
Sevilleta_Pinus_edulis,278,8.7,3.506235462,3.278413935,3.223766163,3.479552623,3.279942482,3.3212369919999998,3.505546109,3.492963258,3.317336018,3.194261762,2.268783154,2.58308972,0.532865655,0.370233442,0.35849664,0.507324639,0.371093458,0.393287664,0.532350506,0.519985916,0.39118289700000003,0.331433629,0.428918673,0.506301448,0.05891925,0.040782201000000004,0.039477918,0.056061582,0.040877754,0.043345024,0.058862708,0.057478876,0.043110933,0.036475243,0.047311383,0.05594826,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27.86414964,25.19408803,25.03265109,27.53688829,25.21111811,25.67548404,27.85579357,27.70100479,25.63125871,24.27354132,29.36935489,29.593846999999997,16.39101074,16.39235626,16.39245336,16.39122205,16.39234914,16.39216552,16.391015,16.3911173,16.39218293,16.39267726,16.39187073,16.39123052,-2.474208999,-1.178766177,-5.811204117999999,-2.548000046,-2.039661723,-2.129850781,-2.474208999,-2.50700502,-1.465731359,-2.515204025,-1.154169161,-1.318149265,True,True,True,True,True,True,True,True,True,True,True,True,278,8.7,-0.9,,16.25,0.73,81.6,35.565075,5.0,-0.9,278,8.7,4.01,0.4,20.366325,0.0447,5.0,19.05,-2.2
Sevilleta_Pinus_edulis,278,9.7,3.420724305,3.2394019610000004,3.1074693030000002,3.3549448269999997,3.205235866,3.2482270680000003,3.405580483,3.372508699,3.255812296,3.1531948410000004,2.119518619,2.409396471,0.5644063189999999,0.44021297600000003,0.39261780799999996,0.512771369,0.42222223799999997,0.445093351,0.5518181129999999,0.525830817,0.449474483,0.39701437100000003,0.47424815200000003,0.534653054,0.048567244,0.037794989,0.033678965,0.044082622,0.036238465,0.038217405,0.047473747000000004,0.045216515,0.038596675,0.03405925,0.040742445,0.045982565999999996,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,26.26390029,24.31055349,23.47360343,25.53839259,23.95823603,24.40233556,26.0951907,25.73023743,24.48148202,23.43059309,28.64959252,28.59709553,16.93346794,16.93452291,16.93492721,16.93390656,16.93467573,16.93448145,16.93357487,16.93379562,16.93444424,16.93488986,16.93423379,16.93372068,-2.6787006019999997,-1.329314472,-5.811204117999999,-2.6787006019999997,-2.301193768,-2.397578492,-2.6385403,-2.63050824,-1.650596884,-2.959822712,-1.28112211,-1.4417633159999999,True,True,True,True,True,True,True,True,True,True,True,True,278,9.7,-1.0,,16.79,0.94,81.6,35.362425,5.0,-1.0,278,9.7,4.7,0.59,19.65705,0.0512,5.0,21.46,-2.3
Sevilleta_Pinus_edulis,278,9.9,3.143864628,3.066491483,2.830990297,3.1599948060000003,3.107524231,3.083033925,3.230426722,3.191254919,3.1154898789999996,3.071376845,1.7682212130000001,2.065353315,0.46613035,0.42715957600000004,0.35020707700000003,0.475016445,0.447218846,0.435027073,0.517512151,0.493200607,0.45118469899999997,0.429561911,0.43126842600000004,0.500254326,0.034270888,0.031386806,0.025701366,0.034929237,0.032871027000000004,0.031968825,0.038079509,0.036276814,0.033164578,0.03156451,0.031690751,0.036799704,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,23.33813813,22.57562858,20.98613101,23.50001414,22.97722614,22.73678118,24.21879668,23.81659773,23.05591722,22.62311629,27.97103327,27.92601757,16.93335252,16.93368356,16.93433724,16.93327704,16.93351317,16.93361673,16.93291605,16.93312257,16.93347948,16.93366315,16.93364866,16.93306265,-2.693276731,-1.616311474,-5.811204117999999,-2.874026145,-2.693276731,-2.67821428,-2.851432468,-2.843901242,-1.955216625,-3.491586641,-1.556061669,-1.714217406,True,True,True,True,True,True,True,True,True,True,True,True,278,9.9,-1.3,,16.79,1.1,81.6,35.159775,5.0,-1.3,278,9.9,3.12,0.48,20.163675,0.0357,5.0,22.72,-2.3
Sevilleta_Pinus_edulis,278,10.15,3.502656856,3.3107062660000004,3.176399651,3.396568902,3.2253427930000003,3.1678403989999997,3.4453442389999998,3.425021002,3.271365475,3.168284187,2.2307192000000002,2.508119877,0.634019426,0.482210129,0.427491787,0.540942939,0.43425737200000003,0.40621699200000005,0.580535045,0.5634414560000001,0.459071602,0.406531763,0.498070874,0.5757230879999999,0.051884730999999996,0.039357994,0.034858327,0.044196278,0.035414593,0.033111728,0.047464333,0.046053070999999994,0.037454374,0.033137567,0.04066375,0.04706696900000001,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27.14337132,25.01956944,24.12530428,25.94851747,24.12736325,23.5430701,26.49129821,26.26382515,24.60461037,23.54753036,28.7900308,28.98903801,16.98293895,16.98423159,16.98469751,16.98373149,16.984639899999998,16.98487866,16.98339437,16.98353992,16.98442861,16.98487598,16.98409654,16.98343534,-2.785771197,-1.260756229,-5.811204117999999,-2.670985124,-2.236437848,-2.170845807,-2.621791093,-2.646388109,-1.5641194219999999,-2.90055727,-1.195164187,-1.375542302,True,True,True,True,True,True,True,True,True,True,True,True,278,10.15,-0.9,,16.84,0.99,81.6,35.86905,5.0,-0.9,278,10.15,3.41,0.54,22.595475,0.0442,5.0,21.55,-2.2
Sevilleta_Pinus_edulis,278,11.05,3.408016438,3.2171936430000003,3.105292575,3.348381003,3.191211132,3.220582003,3.395320135,3.358967153,3.241969819,3.14874122,2.112597555,2.388611573,0.564902833,0.43576380299999995,0.397865522,0.517865518,0.42222223799999997,0.43759323200000005,0.5544169320000001,0.525830817,0.449474483,0.40154361200000005,0.47424815200000003,0.544361153,0.049630868,0.038193295,0.034846508,0.0454584,0.036997063999999996,0.038354949,0.04870077900000001,0.046165033,0.039405082,0.035171527,0.041596221,0.047808467,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25.88239289,23.89209851,23.26974064,25.24416727,23.63233387,23.92616423,25.74532038,25.35642705,24.14221598,23.21319354,28.19994283,28.30337067,17.19545844,17.19656898,17.19689489,17.19586294,17.19668544,17.19655325,17.19554862,17.19579444,17.19645108,17.19686326,17.19623803,17.19563509,-2.6787006019999997,-1.321282412,-5.811204117999999,-2.694764723,-2.301193768,-2.373482311,-2.646572361,-2.63050824,-1.650596884,-2.9839188930000002,-1.28112211,-1.4497953769999998,True,True,True,True,True,True,True,True,True,True,True,True,278,11.05,-1.0,,17.05,0.92,81.6,34.754475,5.0,-1.0,278,11.05,4.92,0.63,19.65705,0.0559,5.0,20.91,-2.3
Sevilleta_Pinus_edulis,278,11.18333333,3.227616644,3.13355182,2.926515545,3.271046389,3.213974067,3.1302867830000003,3.327259213,3.2852071730000003,3.210889313,3.169554017,1.816611542,2.131229325,0.449550623,0.404289255,0.34131911200000004,0.473462004,0.44257450299999995,0.40286773200000003,0.50799129,0.481788538,0.440876747,0.420744685,0.418599018,0.49118239700000005,0.035255182999999995,0.031681996000000004,0.026719037,0.037145175,0.034704379,0.031569849,0.039877581,0.037804093,0.03457027,0.032980577000000004,0.032811211,0.038547242999999995,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,24.06935343,23.12887421,21.77275756,24.51524952,23.93088794,23.0968285,25.10392367,24.66236265,23.89966646,23.48486684,28.73579845,28.73899249,17.09506735,17.09545476,17.09599374,17.09486269,17.09512706,17.09546693,17.09456714,17.09479142,17.0951416,17.09531391,17.09533228,17.09471101,-2.640558152,-1.601249023,-5.811204117999999,-2.866494919,-2.67821428,-2.5727771219999997,-2.821307566,-2.8062451139999998,-1.9401541740000001,-3.438868062,-1.548530444,-1.706686181,True,True,True,True,True,True,True,True,True,True,True,True,278,11.18333333,-1.3,,16.95,1.03,81.6,35.86905,5.0,-1.3,278,11.183333333333302,3.0,0.37,18.137175,0.0287,5.0,20.95,-2.3
Sevilleta_Pinus_edulis,278,11.41666667,3.481077773,3.283979734,3.1613566310000003,3.37134806,3.203867907,3.1686414610000004,3.4201563289999997,3.399592181,3.2549757130000003,3.154863764,2.216652725,2.48098911,0.637199262,0.48187726700000005,0.433145613,0.541239189,0.436876551,0.41912163399999997,0.580535045,0.5634414560000001,0.46472559799999996,0.412751453,0.5118999879999999,0.5757230879999999,0.052657838,0.039714105,0.035666889,0.044652483,0.035976927,0.034504056,0.047928047,0.046502845999999994,0.038289013,0.033975837,0.04221069,0.047526757,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,26.71535989,24.59505611,23.83635288,25.51407542,23.77952747,23.4287843,26.04182162,25.8182227,24.29687367,23.29287134,28.48631259,28.51894324,17.16426145,17.16559528,17.16601377,17.16508551,17.16598173,17.166134200000002,17.16474806,17.16489485,17.16574257,17.166188899999998,17.16533746,17.16478938,-2.802169207,-1.260756229,-5.811204117999999,-2.670985124,-2.244636854,-2.211840833,-2.621791093,-2.646388109,-1.572318427,-2.9333532910000004,-1.203363193,-1.375542302,True,True,True,True,True,True,True,True,True,True,True,True,278,11.41666667,-0.9,,17.02,0.98,81.6,35.2611,5.0,-0.9,278,11.416666666666698,4.08,0.61,21.582225,0.0513,5.0,21.26,-2.2
Sevilleta_Pinus_edulis,278,12.56666667,3.344551022,3.175807365,3.013744593,3.2997923780000002,3.136456253,3.161654457,3.338184825,3.31679465,3.188933678,3.056242338,2.07705978,2.3927779680000003,0.544202899,0.425371193,0.36304366200000004,0.507198826,0.404293436,0.417534815,0.538792069,0.520844242,0.432873639,0.36638096600000003,0.447162405,0.524944275,0.04740074,0.036969864,0.031516438,0.044147661,0.035124348,0.036283563,0.046925312999999996,0.045347185,0.037627105,0.031808421,0.038879352,0.045707603,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,26.452076399999996,24.48990925,23.24825952,25.91666916,24.05341424,24.33204541,26.37534122,26.118823499999998,24.63721289,23.18656183,28.67765708,28.80783339,15.92636467,15.92732502,15.92782873,15.92666372,15.92749536,15.92738835,15.9264084,15.92655345,15.92726439,15.92780176,15.92714891,15.92652031,-2.61444412,-1.313250352,-5.811204117999999,-2.662636481,-2.244969346,-2.309225828,-2.598379999,-2.61444412,-1.626500703,-2.799181506,-1.26505799,-1.433731256,True,True,True,True,True,True,True,True,True,True,True,True,278,12.56666667,-1.0,,15.79,0.93,81.6,35.565075,5.0,-1.0,278,12.566666666666698,4.17,0.54,20.568975,0.0475,5.0,20.46,-2.3
Sevilleta_Pinus_edulis,278,12.66666667,3.089694115,2.99917688,2.740477844,3.1615730369999997,3.0578883510000003,3.1365798789999997,3.210524421,3.17264996,3.073723212,2.9495052110000004,1.73897709,2.116094143,0.40307406700000004,0.358141021,0.278655488,0.446604314,0.38628618299999995,0.430454354,0.481611529,0.454170539,0.394436435,0.33712582700000004,0.367910451,0.46395956200000005,0.03470888,0.030814817,0.02394121,0.03848765,0.033253389,0.037085251,0.041531123999999996,0.039145308,0.033960012000000005,0.028995622999999998,0.031660985,0.039996128,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,24.49824804,23.43523746,21.24567256,25.37689953,24.11941967,25.06784979,25.99391147,25.51522255,24.30731619,22.8712501,28.89521478,29.14788615,14.95010991,14.95045444,14.95106389,14.94977615,14.95023863,14.94989998,14.94950773,14.94971814,14.95017614,14.95061557,14.95037953,14.94964308,-2.497464866,-1.563592895,-5.811204117999999,-2.776120212,-2.497464866,-2.6631518290000002,-2.738464084,-2.7158704080000002,-1.8723731430000001,-2.971932077,-1.5184055419999998,-1.684092504,True,True,True,True,True,True,True,True,True,True,True,True,278,12.66666667,-1.3,,14.82,0.94,81.6,35.970375,5.0,-1.3,278,12.666666666666698,3.03,0.31,16.718625,0.0265,5.0,19.76,-2.3
Sevilleta_Pinus_edulis,278,12.86666667,3.318654491,3.147562101,2.975727735,3.2659141839999997,3.0760789589999997,3.142129733,3.3123941180000003,3.2726651380000003,3.133447772,2.966925254,2.135884893,2.4615612540000003,0.563016128,0.422483204,0.348586401,0.5111909379999999,0.38165714,0.41912163399999997,0.556522661,0.5174126379999999,0.413820287,0.331433629,0.442749956,0.536056788,0.051337228,0.038419971000000004,0.031654888,0.046565632,0.034680236,0.038111825,0.050739371,0.04713828,0.037625946,0.030087676,0.040278609,0.048854284000000005,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27.413089399999997,25.20273998,23.65922199,26.71049869,24.33498445,25.13570048,27.32877362,26.79941098,25.02893834,23.06718432,28.92492342,29.259387100000005,14.94915109,14.95022862,14.95079522,14.94954846,14.95054165,14.950254399999999,14.94920088,14.94950076,14.95029504,14.95092674,14.95007323,14.949357800000001,-2.564398057,-1.211562198,-5.811204117999999,-2.572597062,-2.0724577440000003,-2.211840833,-2.548000046,-2.498806015,-1.49852738,-2.515204025,-1.1623681670000001,-1.342746281,True,True,True,True,True,True,True,True,True,True,True,True,278,12.86666667,-0.9,,14.82,0.89,81.6,35.767725,5.0,-0.9,278,12.8666666666667,3.73,0.44,20.163675,0.0407,5.0,19.86,-2.2
Sevilleta_Pinus_edulis,278,15.88333333,3.233246162,3.18204297,2.7414969960000004,2.684768294,2.724742345,1.976952205,2.792145884,2.696821115,2.815290422,2.807785271,1.888087488,2.022089797,0.9954996009999999,0.9474924490000001,0.6756503690000001,0.6176144179999999,0.637841279,0.35692635100000003,0.673616172,0.6235690620000001,0.686546235,0.682346702,0.772007555,0.806158952,0.031251993,0.029735381,0.021165116,0.019339586000000002,0.019975728,0.011156982,0.021101206,0.019526876000000002,0.02150812,0.021375951,0.024199402000000002,0.02527574,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,23.18430105,22.73110165,19.86330803,18.67672965,18.98141129,13.78822686,19.50299771,18.7682412,19.68441909,19.62545714,26.46210103,26.21104906,18.76175356,18.76219572,18.76469948,18.76523402,18.76504772,18.76763504,18.76471822,18.76517917,18.76459913,18.76463781,18.763811999999998,18.76349746,-4.301176782,-1.706821306,-5.811204117999999,-3.0722715560000005,-2.9999830139999997,-2.116456381,-3.024079195,-2.9517906519999997,-1.9959754769999998,-5.795139997000001,-1.457827437,-1.666661005,True,True,True,True,True,True,True,True,True,True,True,True,278,15.88333333,-1.0,,18.62,2.59,81.4,36.477,5.0,-1.0,278,15.8833333333333,4.01,1.14,16.414649999999998,0.0352,5.0,28.63,-2.3
Sevilleta_Pinus_edulis,278,16.03333333,2.976424427,3.063335147,2.515439409,2.573511024,2.758685085,1.9491385190000001,2.672238698,2.57538309,2.770174292,2.7080527510000003,1.638986,1.79800352,0.768312358,0.8265978559999999,0.561225665,0.559500697,0.645165404,0.349364679,0.603431326,0.560297875,0.65104587,0.620270978,0.659100009,0.708527307,0.022852002000000003,0.024594851,0.016670481,0.016619088,0.019174166,0.010363421,0.017929051,0.016642884,0.01934966,0.018431373,0.019590046,0.021065808,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.98203852,21.70805121,18.35405834,17.84643666,19.2429609,13.6135027,18.58205011,17.86020436,19.33201981,18.85391412,26.96433168,26.74734022,18.76294294,18.76240611,18.76485028,18.76486616,18.76407716,18.76680159,18.76446155,18.76485882,18.764023,18.76430645,18.76394882,18.76349358,-3.7250546339999997,-1.917560497,-5.811204117999999,-3.197868844,-3.3710870319999997,-2.3995589330000002,-3.130087814,-3.0698380089999997,-2.248934422,-5.803672892000001,-1.69162373,-1.887435595,True,True,True,True,True,True,True,True,True,True,True,True,278,16.03333333,-1.3,,18.62,2.73,81.4,37.6929,5.0,-1.3,278,16.033333333333303,1.96,0.54,15.908025,0.0157,5.0,28.16,-2.3
Sevilleta_Pinus_edulis,278,16.31666667,3.366689895,3.285592507,2.8675811319999998,2.787039575,2.7828325639999996,2.087653272,2.887181001,2.811395971,2.876945314,2.918828683,2.010277308,2.149160938,1.065844862,0.981005358,0.703784718,0.630691534,0.628634594,0.367362096,0.68481197,0.643417757,0.6790198820000001,0.7031641829999999,0.774546918,0.83327985,0.034821201,0.032030564,0.022934312000000002,0.020541968,0.020474706999999998,0.011943161,0.022313196,0.020958368,0.022123574,0.022914113,0.025252912000000002,0.027179007999999998,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,24.45216661,23.70093638,20.8402331,19.48196537,19.448988600000003,14.49135229,20.27908346,19.6737104,20.19653258,20.53590841,26.66659168,26.73180673,18.66112179,18.66189998,18.66444278,18.66511323,18.6651321,18.66752862,18.66461681,18.6649965,18.66466994,18.66444848,18.66379372,18.66325499,-4.5239603,-1.629711463,-5.811204117999999,-3.0071443380000002,-2.8595622439999997,-2.047860729,-2.949751301,-2.908756275,-1.883880625,-5.803005112,-1.359144291,-1.588716437,True,True,True,True,True,True,True,True,True,True,True,True,278,16.31666667,-0.9,,18.52,2.49,81.4,36.8823,5.0,-0.9,278,16.3166666666667,3.39,1.11,19.758375,0.0357,5.0,28.2,-2.2
Sevilleta_Pinus_edulis,109,8.216666667,2.021418367,2.082724835,1.8550654999999998,2.581872063,3.027546922,2.836472205,2.668287823,2.579202425,2.7963946710000003,2.848125974,0.704272077,0.99400113,0.20268054100000002,0.212815077,0.18707684800000002,0.31903387899999996,0.48403524299999995,0.40018796799999995,0.343736535,0.318346858,0.385575545,0.40469664299999997,0.18864097300000002,0.256195018,0.010254797,0.010768738,0.009463733,0.016161805,0.02456387,0.020290592,0.017417853,0.016126934,0.019546653,0.020520181999999998,0.009543035,0.01296982,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.25591288,14.72402573,14.39890577,18.96643455,23.56646611,21.4832671,19.79036334,18.94147221,21.06857884,21.60523424,29.86975296,29.50381873,15.149634099999998,15.14955557,15.149754999999999,15.14873255,15.14745406,15.14810374,15.14854115,15.14873787,15.14821696,15.148068799999999,15.14974288,15.14921945,-2.97983514,-2.511792513,-5.811204117999999,-3.4998825030000003,-4.129717643,-3.771462793,-3.459434375,-3.418986247,-2.939387012,-5.793869205,-2.465566081,-2.569575553,True,True,True,True,True,True,True,True,True,True,True,True,109,8.216666667,-2.35,,15.02,1.58,80.5,39.212775,5.0,-2.35,109,8.21666666666667,0.34,0.04,11.46999,0.002,5.0,18.81,-2.4
Sevilleta_Pinus_edulis,109,8.483333333,1.2388281140000001,0.046126064,1.469318766,2.204366692,3.004615207,2.672290692,2.314537554,2.187357451,2.559064512,2.489362161,0.079710821,0.16531167900000002,0.097600361,0.003040942,0.12901886199999998,0.221486185,0.438172005,0.323390849,0.24163391,0.218593645,0.29421024100000004,0.277911923,0.021413227000000003,0.045988255,0.005266139,0.000163901,0.006963848000000001,0.011967413,0.023734247000000003,0.01749397,0.013059088,0.01181077,0.015910125,0.015025956000000002,0.001154373,0.002479891,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.113508845,3.295852098,12.17760459,15.55208874,22.82112205,19.52476676,16.42687127,15.42005535,18.49858881,17.88869063,30.16933388,30.46904113,15.70513341,15.7058883,15.70488258,15.70414439,15.70241453,15.70333086,15.70398355,15.70416748,15.70356381,15.70369393,15.70574163,15.70554544,-3.328521349,-3.0046931619999997,-5.811204117999999,-3.896393967,-5.806510955,-4.3844828289999995,-3.8776213189999997,-3.821303373,-3.4974751860000004,-5.806510955,-3.0140794860000004,-3.0422384589999996,True,True,True,True,True,True,True,True,True,True,True,True,109,8.483333333,-3.0,,15.57,1.48,80.6,38.9088,5.0,-3.0,109,8.48333333333333,0.55,0.06,12.0070125,0.003,5.0,18.21,-3.6
Sevilleta_Pinus_edulis,109,9.533333333,1.928914468,2.0681561719999997,1.8183734809999998,2.44307593,3.0284640819999997,2.7488435989999997,2.541294499,2.440940784,2.7225430580000003,2.682873136,0.7043513459999999,0.946371884,0.224405181,0.250111093,0.21726973100000002,0.33416419199999997,0.5475000289999999,0.42741633700000004,0.361097192,0.333666966,0.41823636799999997,0.404758868,0.207416345,0.27622137399999996,0.009458613000000001,0.010544541999999999,0.009157265,0.014098732,0.023143791,0.018048223999999998,0.015238766,0.014077721000000001,0.017659137,0.017088018,0.008741221,0.011648054,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.46611538,14.44972521,14.14705572,17.33327568,22.68595771,19.98131443,18.15213481,17.31579877,19.74166254,19.38463014,29.10374264,29.01471536,16.20540329,16.20519269,16.20546175,16.20450407,16.20275627,16.20374008,16.20428342,16.20450814,16.20381529,16.20392571,16.20554248,16.20497878,-3.049174788,-2.5406840330000002,-5.811204117999999,-3.563443848,-4.505307405,-3.892807178,-3.522995719,-3.4767692869999998,-2.9913917480000003,-5.799647509,-2.477122689,-2.586910465,True,True,True,True,True,True,True,True,True,True,True,True,109,9.533333333,-2.35,,16.07,1.9,80.6,39.3141,5.0,-2.35,109,9.53333333333333,0.28,0.05,17.904127499999994,0.002,5.0,21.25,-2.4
Sevilleta_Pinus_edulis,109,9.783333333,1.166535176,0.033187171,1.4179003940000001,2.097272213,2.907361031,2.592078752,2.216941807,2.0479138999999997,2.4949355890000002,2.357482916,0.079299177,0.15696555,0.101665647,0.002453913,0.138223251,0.227100478,0.438014723,0.334849992,0.24923249999999997,0.218593645,0.30969478,0.27796089,0.021413227000000003,0.045988255,0.004865162,0.00011731299999999999,0.006617054,0.010881594,0.021032697000000003,0.016062057,0.011944773999999998,0.010473112,0.014851618,0.013325503,0.001023888,0.002199506,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.744604768,3.313173513,11.96536725,14.67661425,21.55242581,18.63306503,15.57260255,14.31727788,17.80104735,16.67222811,29.307080900000003,30.076946600000003,16.08684535,16.08765321,16.08654767,16.08582397,16.08410654,16.08494659,16.08564375,16.08589323,16.08515142,16.08540982,16.08749883,16.08729872,-3.3426008360000004,-3.0,-5.811204117999999,-3.92455294,-5.797124631,-4.459573423,-3.910473454,-3.821303373,-3.5256341589999995,-5.811204117999999,-3.0140794860000004,-3.0422384589999996,True,True,True,True,True,True,True,True,True,True,True,True,109,9.783333333,-3.0,,15.95,1.67,80.6,39.11145,5.0,-3.0,109,9.78333333333333,0.4,0.08,21.9165975,0.004,5.0,19.78,-3.6
